File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
./data/output_files/out/UN_114_em_301.lg, Incorrect,37,8,29,23,6,0.297440611525,18,306,11,26,3,0,0,0,12,9,0,6,6,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_302.lg, Incorrect,18,2,16,16,0,0.127732963249,16,240,14,16,0,0,0,0,15,13,0,13,13,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_303.lg, Incorrect,5,3,2,2,0,0.525783423063,3,6,2,2,0,0,0,0,3,3,0,3,0,3,0,0,0,1,0,0,0,0
./data/output_files/out/UN_114_em_304.lg, Incorrect,26,4,22,22,0,0.163451814801,18,306,12,22,0,0,0,0,13,9,0,9,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_305.lg, Incorrect,31,9,22,18,4,0.31169260224,17,272,12,20,2,0,0,0,13,12,0,10,6,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_306.lg, Incorrect,52,9,43,33,10,0.224977077113,28,756,19,38,5,0,0,0,20,19,0,14,12,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_307.lg, Incorrect,2,0,2,2,0,0.19245008973,3,6,2,2,0,3,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_114_em_308.lg, Incorrect,36,5,31,21,10,0.27448473224,17,272,11,25,5,0,2,1,12,13,0,11,10,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_309.lg, Incorrect,17,5,12,10,2,0.489008696116,7,42,3,10,1,0,2,1,4,3,0,2,1,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_114_em_310.lg, Incorrect,3,1,2,2,0,0.303561200841,3,6,2,2,0,0,0,0,3,2,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_115_em_311.lg, Incorrect,12,3,9,7,2,0.321624699791,8,56,5,8,1,0,0,0,6,6,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_115_em_312.lg, Incorrect,41,7,34,26,8,0.26473892361,20,380,15,30,4,0,0,0,15,16,0,13,11,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_115_em_313.lg, Incorrect,19,4,15,13,2,0.289250269689,11,110,7,14,1,0,0,0,8,8,0,7,4,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_115_em_314.lg, Incorrect,8,0,8,8,0,0.145478593491,7,42,4,8,0,7,0,0,5,5,0,5,5,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_115_em_315.lg, Incorrect,38,8,30,24,6,0.268877305321,20,380,13,27,3,12,0,0,14,17,0,11,9,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_115_em_316.lg, Incorrect,25,5,20,20,0,0.247557607212,13,156,8,18,0,8,4,2,9,9,0,9,6,3,0,0,0,1,0,0,0,0
./data/output_files/out/UN_115_em_317.lg, Incorrect,42,11,31,23,8,0.363696477115,18,306,11,26,4,0,2,1,12,11,0,6,5,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_318.lg, Incorrect,6,2,4,4,0,0.282404531833,5,20,4,4,0,0,0,0,5,4,0,4,3,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_319.lg, Incorrect,43,6,37,33,4,0.189992466174,25,600,18,35,2,0,0,0,19,19,0,17,15,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_320.lg, Incorrect,22,4,18,12,6,0.41103985968,9,72,4,15,3,0,0,0,5,6,0,4,3,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_321.lg, Incorrect,32,10,22,20,2,0.339684042776,16,240,12,20,1,0,2,1,13,12,0,11,5,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_322.lg, Incorrect,26,5,21,19,2,0.219242134914,17,272,13,20,1,0,0,0,14,13,0,11,10,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_323.lg, Incorrect,38,12,26,16,10,0.359432912224,19,342,15,21,5,0,0,0,16,12,0,6,5,11,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_324.lg, Incorrect,15,7,8,6,2,0.480648903171,8,56,7,7,1,0,0,0,8,6,0,5,1,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_325.lg, Incorrect,23,5,18,16,2,0.365428264667,10,90,5,16,1,0,2,1,6,6,0,5,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_326.lg, Incorrect,8,3,5,3,2,0.601248504944,4,12,2,4,1,0,0,0,3,3,0,1,0,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_327.lg, Incorrect,31,5,26,22,4,0.2047240057,20,380,16,23,2,0,2,1,17,14,0,13,13,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_328.lg, Incorrect,9,2,7,7,0,0.231320858726,7,42,5,7,0,5,0,0,6,6,0,6,4,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_116_em_329.lg, Incorrect,31,8,23,19,4,0.277645424939,18,306,13,21,2,0,0,0,14,12,0,11,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_330.lg, Incorrect,88,19,69,49,20,0.355524622012,30,870,17,59,10,0,0,0,18,18,0,9,7,11,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_331.lg, Incorrect,3,1,2,2,0,0.303561200841,3,6,2,2,0,2,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_116_em_332.lg, Incorrect,31,6,25,11,14,0.459646291361,11,110,6,18,7,0,0,0,7,8,0,4,4,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_333.lg, Incorrect,6,2,4,4,0,0.359116756397,4,12,4,4,0,0,0,0,4,3,0,3,2,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_334.lg, Incorrect,11,3,8,6,2,0.424865556414,6,30,3,7,1,0,0,0,4,4,0,2,1,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_335.lg, Incorrect,4,2,2,2,0,0.414672311952,3,6,2,2,0,0,0,0,3,2,0,2,1,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_336.lg, Incorrect,74,9,65,45,20,0.290571493379,25,600,14,52,10,0,6,3,15,18,0,12,12,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_337.lg, Incorrect,32,5,27,23,4,0.296852387912,14,182,9,24,2,0,2,1,10,10,0,9,7,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_338.lg, Incorrect,5,0,5,5,0,0.166666666667,5,20,3,5,0,5,0,0,4,4,0,4,4,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_116_em_339.lg, Incorrect,5,2,3,3,0,0.333333333333,4,12,3,3,0,0,0,0,4,3,0,3,2,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_340.lg, Incorrect,38,9,29,27,2,0.196653110825,27,702,25,28,1,0,0,0,26,22,0,21,18,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_116_em_341.lg, Incorrect,7,0,7,7,0,0.136082763488,7,42,5,7,0,7,0,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_116_em_342.lg, Incorrect,35,6,29,25,4,0.196393395521,23,506,18,27,2,0,0,0,19,18,0,16,13,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_343.lg, Incorrect,84,17,67,45,22,0.263584257658,38,1406,24,56,11,0,0,0,25,25,0,15,15,10,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_344.lg, Incorrect,9,0,9,9,0,0.133630620956,8,56,5,9,0,8,0,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_117_em_345.lg, Incorrect,62,7,55,51,4,0.141361463876,39,1482,30,52,2,0,2,1,31,30,0,28,26,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_346.lg, Incorrect,22,4,18,10,8,0.554172674203,7,42,3,14,4,0,0,0,4,3,0,2,2,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_347.lg, Incorrect,32,7,25,25,0,0.224906621375,18,306,14,25,0,0,0,0,14,12,0,12,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_348.lg, Incorrect,24,3,21,21,0,0.151443351116,17,272,11,21,0,0,0,0,12,11,0,11,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_349.lg, Incorrect,13,4,9,9,0,0.300297287623,8,56,7,9,0,0,0,0,7,6,0,6,3,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_350.lg, Incorrect,43,7,36,30,6,0.24854207205,21,420,12,33,3,0,0,0,13,11,0,8,8,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_351.lg, Incorrect,12,3,9,9,0,0.228962241309,9,72,7,9,0,0,0,0,8,7,0,7,5,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_352.lg, Incorrect,51,9,42,38,4,0.195841345854,30,870,20,40,2,0,0,0,21,17,0,14,14,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_353.lg, Incorrect,15,3,12,10,2,0.302749430155,9,72,5,11,1,0,0,0,6,5,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_354.lg, Incorrect,23,6,17,17,0,0.200980392157,17,272,15,17,0,0,0,0,16,14,0,14,10,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_355.lg, Incorrect,87,15,72,56,16,0.369903159233,25,600,13,62,8,0,4,2,14,17,0,9,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_356.lg, Incorrect,21,4,17,17,0,0.197113069488,14,182,9,17,0,0,0,0,10,9,0,9,6,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_357.lg, Incorrect,38,3,35,35,0,0.151162829778,20,380,11,34,0,0,2,1,12,11,0,11,10,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_358.lg, Incorrect,52,10,42,32,10,0.287822354498,23,506,16,37,5,0,0,0,16,17,0,12,10,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_359.lg, Incorrect,26,6,20,14,6,0.29254585029,15,210,12,17,3,9,0,0,13,11,0,10,7,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_360.lg, Incorrect,33,4,29,27,2,0.19273152992,19,342,12,28,1,0,0,0,13,13,0,12,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_361.lg, Incorrect,89,18,71,47,24,0.318502350814,33,1056,22,57,12,0,4,2,23,25,0,14,13,10,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_362.lg, Incorrect,39,7,32,28,4,0.247596111751,20,380,12,30,2,0,0,0,13,13,0,10,8,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_363.lg, Incorrect,41,6,35,33,2,0.225345371448,20,380,12,33,1,0,2,1,13,13,0,12,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_364.lg, Incorrect,8,3,5,5,0,0.302749430155,6,30,5,5,0,3,0,0,6,6,0,6,3,3,0,0,0,1,0,0,0,0
./data/output_files/out/UN_117_em_365.lg, Incorrect,8,2,6,6,0,0.315907519168,5,20,2,6,0,3,0,0,3,3,0,3,1,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_117_em_366.lg, Incorrect,21,4,17,15,2,0.271765035198,12,132,7,16,1,0,0,0,8,7,0,6,5,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_117_em_367.lg, Incorrect,36,7,29,25,4,0.286518698835,17,272,10,26,2,0,2,1,11,11,0,8,6,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_368.lg, Incorrect,48,15,33,29,4,0.382429227029,20,380,14,28,2,0,6,3,15,12,0,10,4,11,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_369.lg, Incorrect,45,8,37,31,6,0.222775913476,25,600,17,33,3,0,2,1,18,15,0,13,13,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_370.lg, Incorrect,28,6,22,16,6,0.233957115381,19,342,17,19,3,13,0,0,18,15,0,12,11,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_371.lg, Incorrect,29,5,24,18,6,0.300615878848,14,182,8,21,3,0,0,0,9,8,0,8,6,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_372.lg, Incorrect,27,7,20,20,0,0.214847961724,18,306,14,20,0,0,0,0,15,14,0,14,8,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_373.lg, Incorrect,40,7,33,19,14,0.469667602324,12,132,5,26,7,0,0,0,6,8,0,3,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_374.lg, Incorrect,32,1,31,31,0,0.0823929203408,27,702,21,31,0,0,0,0,22,21,0,21,21,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_375.lg, Incorrect,17,2,15,13,2,0.281774784492,9,72,5,14,1,0,0,0,6,6,0,5,5,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_376.lg, Incorrect,23,4,19,13,6,0.263461877281,14,182,11,16,3,0,0,0,12,11,0,11,10,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_377.lg, Incorrect,8,2,6,6,0,0.402368927062,4,12,2,5,0,2,2,1,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_118_em_378.lg, Incorrect,15,3,12,10,2,0.27140652339,10,90,8,11,1,7,0,0,9,10,0,8,7,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_379.lg, Incorrect,14,3,11,11,0,0.179558378198,12,132,11,11,0,0,0,0,12,11,0,11,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_380.lg, Incorrect,35,6,29,21,8,0.267624377251,18,306,13,25,4,0,0,0,14,13,0,10,10,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_381.lg, Incorrect,44,10,34,28,6,0.324690264274,19,342,13,31,3,0,0,0,14,15,0,9,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_382.lg, Incorrect,28,8,20,10,10,0.67339714401,8,56,3,15,5,0,0,0,4,6,0,1,0,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_383.lg, Incorrect,69,12,57,41,16,0.317173338778,25,600,15,47,8,0,4,2,16,15,0,12,8,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_384.lg, Incorrect,26,2,24,24,0,0.130389042639,18,306,13,24,0,0,0,0,14,12,0,12,12,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_385.lg, Incorrect,17,4,13,13,0,0.327270685277,8,56,5,11,0,4,4,2,6,6,0,6,4,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_118_em_386.lg, Incorrect,9,4,5,5,0,0.35830498571,6,30,5,5,0,0,0,0,6,4,0,4,2,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_387.lg, Incorrect,58,8,50,40,10,0.293429503529,21,420,12,44,5,0,2,1,13,13,0,10,8,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_388.lg, Incorrect,26,6,20,16,4,0.282206603931,15,210,12,17,2,0,2,1,13,13,0,11,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_389.lg, Incorrect,14,1,13,13,0,0.202270685277,8,56,6,13,0,7,0,0,6,6,0,6,5,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_118_em_390.lg, Incorrect,66,15,51,45,6,0.211250384377,39,1482,32,47,3,0,2,1,33,28,0,26,20,13,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_391.lg, Incorrect,36,8,28,22,6,0.35583751865,15,210,11,25,3,0,0,0,11,10,0,10,5,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_118_em_392.lg, Incorrect,48,7,41,29,12,0.2716015516,21,420,15,34,6,0,2,1,15,17,0,13,11,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_393.lg, Incorrect,9,1,8,6,2,0.313754445303,6,30,3,7,1,5,0,0,4,5,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_394.lg, Incorrect,11,1,10,8,2,0.334071941868,6,30,2,9,1,0,0,0,3,3,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_395.lg, Incorrect,12,2,10,8,2,0.25385562838,9,72,9,9,1,0,0,0,9,7,0,6,6,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_396.lg, Incorrect,31,7,24,16,8,0.457714315949,11,110,6,20,4,0,0,0,7,7,0,4,3,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_397.lg, Incorrect,48,7,41,41,0,0.121544570853,37,1332,29,41,0,0,0,0,30,27,0,27,23,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_398.lg, Incorrect,16,3,13,11,2,0.250447690232,11,110,10,12,1,8,0,0,10,9,0,8,6,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_399.lg, Incorrect,9,3,6,6,0,0.485702260396,4,12,2,5,0,0,2,1,3,2,0,2,1,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_400.lg, Incorrect,9,3,6,6,0,0.485702260396,4,12,2,5,0,1,2,1,3,3,0,3,1,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_119_em_401.lg, Incorrect,34,5,29,19,10,0.423170705725,11,110,5,23,5,0,2,1,6,7,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_402.lg, Incorrect,6,1,5,5,0,0.191638319044,6,30,5,5,0,5,0,0,6,6,0,6,5,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_119_em_403.lg, Incorrect,71,14,57,41,16,0.330494438883,26,650,17,48,8,0,2,1,17,18,0,10,8,9,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_404.lg, Incorrect,36,8,28,20,8,0.302876644042,18,306,14,24,4,0,0,0,15,16,0,10,8,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_405.lg, Incorrect,3,1,2,2,0,0.303561200841,3,6,2,2,0,2,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_119_em_406.lg, Incorrect,45,10,35,27,8,0.300959574218,21,420,13,31,4,0,0,0,14,15,0,11,6,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_407.lg, Incorrect,26,6,20,8,12,0.816317370987,6,30,2,14,6,0,0,0,3,4,0,1,0,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_408.lg, Incorrect,34,8,26,16,10,0.504985502218,11,110,6,20,5,0,2,1,7,7,0,4,2,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_409.lg, Incorrect,13,3,10,10,0,0.235337109861,9,72,8,10,0,0,0,0,8,7,0,7,5,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_410.lg, Incorrect,23,2,21,19,2,0.182383702215,15,210,9,20,1,0,0,0,10,10,0,8,8,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_411.lg, Incorrect,48,7,41,35,6,0.177821685305,30,870,23,38,3,0,0,0,24,23,0,20,19,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_412.lg, Incorrect,38,4,34,32,2,0.181334688462,21,420,12,33,1,0,0,0,13,13,0,11,10,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_413.lg, Incorrect,3,0,3,3,0,0.166666666667,4,12,2,3,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_119_em_414.lg, Incorrect,2,0,2,2,0,0.19245008973,3,6,1,2,0,3,0,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_119_em_415.lg, Incorrect,17,3,14,12,2,0.313652850615,9,72,5,13,1,0,0,0,6,6,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_416.lg, Incorrect,40,9,31,19,12,0.437447863764,14,182,8,24,6,0,2,1,9,8,0,4,3,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_119_em_417.lg, Incorrect,10,2,8,6,2,0.369310000858,6,30,4,7,1,0,0,0,5,4,0,4,4,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_418.lg, Incorrect,34,0,34,34,0,0.0997071736027,20,380,11,34,0,20,0,0,12,12,0,12,12,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_120_em_419.lg, Incorrect,4,0,4,4,0,0.19245008973,4,12,2,4,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_120_em_420.lg, Incorrect,16,6,10,10,0,0.390859042455,8,56,6,9,0,0,2,1,7,4,0,4,2,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_421.lg, Incorrect,13,3,10,8,2,0.290892665417,9,72,5,9,1,6,0,0,6,7,0,5,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_422.lg, Incorrect,61,17,44,40,4,0.277160834288,31,930,24,38,2,0,8,4,25,25,0,23,12,13,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_423.lg, Incorrect,14,1,13,13,0,0.17867646797,9,72,5,13,0,0,0,0,6,5,0,5,5,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_424.lg, Incorrect,30,6,24,22,2,0.278550569729,15,210,9,23,1,0,0,0,10,8,0,6,5,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_425.lg, Incorrect,4,1,3,3,0,0.25,4,12,2,3,0,0,0,0,3,2,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_426.lg, Incorrect,4,1,3,3,0,0.25,4,12,2,3,0,3,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_427.lg, Incorrect,19,2,17,17,0,0.17517898265,12,132,8,16,0,10,2,1,9,9,0,9,8,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_428.lg, Incorrect,11,1,10,10,0,0.144444444444,10,90,8,10,0,9,0,0,9,9,0,9,8,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_429.lg, Incorrect,49,4,45,43,2,0.170793237857,24,552,15,44,1,20,0,0,16,17,0,15,11,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_430.lg, Incorrect,12,1,11,11,0,0.149867649797,10,90,9,11,0,9,0,0,9,9,0,9,8,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_431.lg, Incorrect,16,3,13,11,2,0.228971482737,12,132,9,12,1,0,0,0,10,9,0,8,8,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_432.lg, Incorrect,35,5,30,20,10,0.389546300857,12,132,5,24,5,0,2,1,6,7,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_433.lg, Incorrect,8,2,6,6,0,0.402368927062,4,12,2,5,0,2,2,1,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_434.lg, Incorrect,3,1,2,2,0,0.303561200841,3,6,2,2,0,2,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_435.lg, Incorrect,24,4,20,10,10,0.686837838928,6,30,2,14,5,0,2,1,3,3,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_436.lg, Incorrect,21,7,14,12,2,0.344031432651,12,132,10,13,1,0,0,0,11,9,0,7,5,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_437.lg, Incorrect,32,7,25,21,4,0.224966119622,21,420,18,23,2,0,0,0,19,17,0,15,12,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_438.lg, Incorrect,31,9,22,16,6,0.364233429477,15,210,11,19,3,0,0,0,12,8,0,5,5,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_439.lg, Incorrect,9,1,8,8,0,0.22768814872,6,30,2,8,0,5,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_120_em_440.lg, Incorrect,24,2,22,20,2,0.137720292201,20,380,16,21,1,18,0,0,17,18,0,16,16,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_441.lg, Incorrect,30,7,23,13,10,0.571883313096,9,72,5,17,5,0,2,1,6,5,0,3,2,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_120_em_442.lg, Incorrect,8,4,4,4,0,0.415737865167,5,20,4,4,0,0,0,0,5,4,0,4,1,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_443.lg, Incorrect,71,12,59,41,18,0.384416591338,21,420,11,47,9,0,6,3,12,12,0,8,7,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_444.lg, Incorrect,37,8,29,19,10,0.374387633349,15,210,8,24,5,0,0,0,9,10,0,5,5,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_445.lg, Incorrect,46,7,39,37,2,0.214947103878,23,506,15,36,1,0,4,2,16,15,0,14,12,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_446.lg, Incorrect,42,7,35,27,8,0.296259692126,18,306,11,31,4,0,0,0,12,10,0,8,8,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_447.lg, Incorrect,25,4,21,19,2,0.188345282188,18,306,15,20,1,0,0,0,16,16,0,14,13,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_448.lg, Incorrect,38,5,33,27,6,0.248733524965,18,306,11,30,3,0,0,0,12,11,0,11,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_449.lg, Incorrect,75,12,63,53,10,0.235066945629,33,1056,21,56,5,0,4,2,22,22,0,17,15,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_450.lg, Incorrect,13,1,12,12,0,0.155049457223,10,90,6,12,0,9,0,0,7,7,0,7,6,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_121_em_451.lg, Incorrect,16,4,12,12,0,0.211614892637,12,132,10,12,0,0,0,0,11,10,0,10,7,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_452.lg, Incorrect,30,5,25,23,2,0.193014071011,20,380,14,24,1,0,0,0,15,14,0,12,11,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_453.lg, Incorrect,25,5,20,8,12,0.561841451518,8,56,3,14,6,3,0,0,4,7,0,3,2,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_454.lg, Incorrect,21,2,19,19,0,0.127314709586,17,272,13,19,0,15,0,0,14,14,0,14,12,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_121_em_455.lg, Incorrect,8,1,7,7,0,0.183701811107,7,42,5,7,0,6,0,0,6,6,0,6,5,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_121_em_456.lg, Incorrect,9,3,6,6,0,0.485702260396,4,12,2,5,0,0,2,1,3,2,0,2,1,2,0,0,0,0,0,0,0,0
